
METEOCLIMAT FANTOMON (MCL), 14 Avril
VOUS POUVEZ UTILISER CES DONNEES DE TEMPERATURE A CONDITION QUE CELA NE SOIT PAS COMMERCIAL.

Fantomon, 2020. Données de http://www.meteostats.bzh/index.php. Tous droits réservés.

FORMAT DU FICHIER (DONNEE MANQUANTE: -9999):

01-06 ID: Numéro ID de la station
08-15 DATE : Date YYYYMMDD
17-21 P   : Précipitations de la journée en 0,1mm
23-27 Q_P : validité de la p (0='valide'; 9='manquant')

Voici les données de Toulouse (Numéro d'identification du lieu: 9).
ALTITUDE: 151m
LATITUDE: 43°37'24"N           LONGITUDE: 01°22'42"E

    ID,    DATE,    P, Q_P
     9,19810804,    0,    0
     9,19810805,    0,    0
     9,19810806,    4,    0
     9,19810807,   26,    0
     9,19810808,    0,    0
     9,19810809,    0,    0
     9,19810810,    0,    0
     9,19810811,    0,    0
     9,19810812,    0,    0
     9,19810813,    0,    0
     9,19810814,    0,    0
     9,19810815,    0,    0
     9,19810816,    0,    0
     9,19810817,    0,    0
     9,19810818,    0,    0
     9,19810819,    0,    0
     9,19810820,    0,    0
     9,19810821,    6,    0
     9,19810822,    0,    0
     9,19810823,    0,    0
     9,19810824,    0,    0
     9,19810825,    0,    0
     9,19810826,    0,    0
     9,19810827,    0,    0
     9,19810828,    0,    0
     9,19810829,    0,    0
     9,19810830,    0,    0
     9,19810831,   42,    0
     9,19810901,    0,    0
     9,19810902,    0,    0
     9,19810903,    0,    0
     9,19810904,    0,    0
     9,19810905,    0,    0
     9,19810906,    0,    0
     9,19810907,    0,    0
     9,19810908,   10,    0
     9,19810909,   42,    0
     9,19810910,    0,    0
     9,19810911,    0,    0
     9,19810912,    0,    0
     9,19810913,    0,    0
     9,19810914,    0,    0
     9,19810915,    0,    0
     9,19810916,    0,    0
     9,19810917,    0,    0
     9,19810918,    6,    0
     9,19810919,    0,    0
     9,19810920,    0,    0
     9,19810921,    0,    0
     9,19810922,  207,    0
     9,19810923,    0,    0
     9,19810924,    0,    0
     9,19810925,    0,    0
     9,19810926,   24,    0
     9,19810927,    0,    0
     9,19810928,    4,    0
     9,19810929,    0,    0
     9,19810930,    0,    0
     9,19811001,   58,    0
     9,19811002,   12,    0
     9,19811003,   66,    0
     9,19811004,    0,    0
     9,19811005,    0,    0
     9,19811006,    2,    0
     9,19811007,    0,    0
     9,19811008,    0,    0
     9,19811009,    0,    0
     9,19811010,    0,    0
     9,19811011,   80,    0
     9,19811012,   80,    0
     9,19811013,   46,    0
     9,19811014,    5,    0
     9,19811015,    0,    0
     9,19811016,    0,    0
     9,19811017,    0,    0
     9,19811018,    2,    0
     9,19811019,    0,    0
     9,19811020,   44,    0
     9,19811021,    4,    0
     9,19811022,    2,    0
     9,19811023,    0,    0
     9,19811024,    1,    0
     9,19811025,  202,    0
     9,19811026,    0,    0
     9,19811027,   97,    0
     9,19811028,    0,    0
     9,19811029,    0,    0
     9,19811030,    0,    0
     9,19811031,    0,    0
     9,19811101,    0,    0
     9,19811102,    0,    0
     9,19811103,    0,    0
     9,19811104,    0,    0
     9,19811105,    3,    0
     9,19811106,    0,    0
     9,19811107,    0,    0
     9,19811108,    0,    0
     9,19811109,    0,    0
     9,19811110,    0,    0
     9,19811111,    0,    0
     9,19811112,    0,    0
     9,19811113,    2,    0
     9,19811114,    0,    0
     9,19811115,    0,    0
     9,19811116,    0,    0
     9,19811117,    0,    0
     9,19811118,    0,    0
     9,19811119,    0,    0
     9,19811120,    0,    0
     9,19811121,    0,    0
     9,19811122,    0,    0
     9,19811123,    4,    0
     9,19811124,   31,    0
     9,19811125,    0,    0
     9,19811126,    0,    0
     9,19811127,   60,    0
     9,19811128,   56,    0
     9,19811129,    0,    0
     9,19811130,   36,    0
     9,19811201,   46,    0
     9,19811202,    0,    0
     9,19811203,    0,    0
     9,19811204,   34,    0
     9,19811205,    0,    0
     9,19811206,   18,    0
     9,19811207,    2,    0
     9,19811208,   18,    0
     9,19811209,  122,    0
     9,19811210,   86,    0
     9,19811211,  112,    0
     9,19811212,  159,    0
     9,19811213,  464,    0
     9,19811214,   75,    0
     9,19811215,   84,    0
     9,19811216,   18,    0
     9,19811217,   80,    0
     9,19811218,   37,    0
     9,19811219,    0,    0
     9,19811220,    0,    0
     9,19811221,   30,    0
     9,19811222,  100,    0
     9,19811223,  129,    0
     9,19811224,   14,    0
     9,19811225,    0,    0
     9,19811226,    0,    0
     9,19811227,   25,    0
     9,19811228,    1,    0
     9,19811229,    0,    0
     9,19811230,    0,    0
     9,19811231,   22,    0
     9,19820101,  104,    0
     9,19820102,    0,    0
     9,19820103,    0,    0
     9,19820104,    0,    0
     9,19820105,    0,    0
     9,19820106,   30,    0
     9,19820107,    6,    0
     9,19820108,    0,    0
     9,19820109,    0,    0
     9,19820110,    0,    0
     9,19820111,    0,    0
     9,19820112,    0,    0
     9,19820113,    0,    0
     9,19820114,    0,    0
     9,19820115,    8,    0
     9,19820116,    0,    0
     9,19820117,    0,    0
     9,19820118,    0,    0
     9,19820119,    0,    0
     9,19820120,    0,    0
     9,19820121,   15,    0
     9,19820122,   12,    0
     9,19820123,   14,    0
     9,19820124,   36,    0
     9,19820125,    4,    0
     9,19820126,   58,    0
     9,19820127,   52,    0
     9,19820128,    0,    0
     9,19820129,    2,    0
     9,19820130,    9,    0
     9,19820131,    0,    0
     9,19820201,    0,    0
     9,19820202,    0,    0
     9,19820203,    0,    0
     9,19820204,    0,    0
     9,19820205,    0,    0
     9,19820206,    0,    0
     9,19820207,    0,    0
     9,19820208,    0,    0
     9,19820209,    0,    0
     9,19820210,    0,    0
     9,19820211,    0,    0
     9,19820212,    0,    0
     9,19820213,   52,    0
     9,19820214,    2,    0
     9,19820215,  110,    0
     9,19820216,   78,    0
     9,19820217,    0,    0
     9,19820218,    0,    0
     9,19820219,    1,    0
     9,19820220,    5,    0
     9,19820221,   52,    0
     9,19820222,  148,    0
     9,19820223,   19,    0
     9,19820224,    0,    0
     9,19820225,   58,    0
     9,19820226,   35,    0
     9,19820227,  139,    0
     9,19820228,    6,    0
     9,19820301,   24,    0
     9,19820302,   16,    0
     9,19820303,    5,    0
     9,19820304,  112,    0
     9,19820305,    0,    0
     9,19820306,    0,    0
     9,19820307,    9,    0
     9,19820308,    0,    0
     9,19820309,    0,    0
     9,19820310,   22,    0
     9,19820311,    2,    0
     9,19820312,   25,    0
     9,19820313,   16,    0
     9,19820314,    0,    0
     9,19820315,    0,    0
     9,19820316,   16,    0
     9,19820317,   73,    0
     9,19820318,   72,    0
     9,19820319,   88,    0
     9,19820320,   76,    0
     9,19820321,   13,    0
     9,19820322,   10,    0
     9,19820323,    0,    0
     9,19820324,    0,    0
     9,19820325,    0,    0
     9,19820326,    0,    0
     9,19820327,    0,    0
     9,19820328,    0,    0
     9,19820329,    0,    0
     9,19820330,   42,    0
     9,19820331,    0,    0
     9,19820401,   96,    0
     9,19820402,    0,    0
     9,19820403,    0,    0
     9,19820404,    0,    0
     9,19820405,    0,    0
     9,19820406,    2,    0
     9,19820407,    0,    0
     9,19820408,    0,    0
     9,19820409,    0,    0
     9,19820410,    0,    0
     9,19820411,    0,    0
     9,19820412,    0,    0
     9,19820413,    0,    0
     9,19820414,    0,    0
     9,19820415,    0,    0
     9,19820416,    0,    0
     9,19820417,    0,    0
     9,19820418,    0,    0
     9,19820419,    0,    0
     9,19820420,    0,    0
     9,19820421,    0,    0
     9,19820422,    0,    0
     9,19820423,    0,    0
     9,19820424,    0,    0
     9,19820425,    0,    0
     9,19820426,    0,    0
     9,19820427,    0,    0
     9,19820428,    0,    0
     9,19820429,    0,    0
     9,19820430,    0,    0
     9,19820501,    0,    0
     9,19820502,    0,    0
     9,19820503,    7,    0
     9,19820504,  134,    0
     9,19820505,   48,    0
     9,19820506,   22,    0
     9,19820507,    0,    0
     9,19820508,    4,    0
     9,19820509,    0,    0
     9,19820510,    0,    0
     9,19820511,    0,    0
     9,19820512,    0,    0
     9,19820513,    0,    0
     9,19820514,    0,    0
     9,19820515,    0,    0
     9,19820516,    0,    0
     9,19820517,    0,    0
     9,19820518,    1,    0
     9,19820519,    0,    0
     9,19820520,    0,    0
     9,19820521,    0,    0
     9,19820522,   27,    0
     9,19820523,    2,    0
     9,19820524,    0,    0
     9,19820525,    0,    0
     9,19820526,    0,    0
     9,19820527,   39,    0
     9,19820528,    0,    0
     9,19820529,   12,    0
     9,19820530,    0,    0
     9,19820531,    0,    0
     9,19820601,    0,    0
     9,19820602,    0,    0
     9,19820603,    5,    0
     9,19820604,  120,    0
     9,19820605,    0,    0
     9,19820606,    0,    0
     9,19820607,    0,    0
     9,19820608,    0,    0
     9,19820609,    0,    0
     9,19820610,   12,    0
     9,19820611,   26,    0
     9,19820612,  150,    0
     9,19820613,   20,    0
     9,19820614,   28,    0
     9,19820615,    0,    0
     9,19820616,    0,    0
     9,19820617,    0,    0
     9,19820618,    0,    0
     9,19820619,    0,    0
     9,19820620,    0,    0
     9,19820621,    0,    0
     9,19820622,    4,    0
     9,19820623,    0,    0
     9,19820624,    0,    0
     9,19820625,   10,    0
     9,19820626,    4,    0
     9,19820627,    4,    0
     9,19820628,    0,    0
     9,19820629,    0,    0
     9,19820630,    0,    0
     9,19820701,   10,    0
     9,19820702,    4,    0
     9,19820703,   20,    0
     9,19820704,    0,    0
     9,19820705,    0,    0
     9,19820706,    0,    0
     9,19820707,    0,    0
     9,19820708,    0,    0
     9,19820709,    0,    0
     9,19820710,    0,    0
     9,19820711,    0,    0
     9,19820712,   40,    0
     9,19820713,    0,    0
     9,19820714,    0,    0
     9,19820715,    0,    0
     9,19820716,   16,    0
     9,19820717,    0,    0
     9,19820718,    0,    0
     9,19820719,    0,    0
     9,19820720,   40,    0
     9,19820721,    0,    0
     9,19820722,    0,    0
     9,19820723,   11,    0
     9,19820724,   14,    0
     9,19820725,    0,    0
     9,19820726,    0,    0
     9,19820727,    0,    0
     9,19820728,  182,    0
     9,19820729,  148,    0
     9,19820730,   24,    0
     9,19820731,    0,    0
     9,19820801,    0,    0
     9,19820802,  118,    0
     9,19820803,    0,    0
     9,19820804,    0,    0
     9,19820805,    0,    0
     9,19820806,   24,    0
     9,19820807,  154,    0
     9,19820808,    0,    0
     9,19820809,    0,    0
     9,19820810,    0,    0
     9,19820811,    0,    0
     9,19820812,   18,    0
     9,19820813,    0,    0
     9,19820814,    0,    0
     9,19820815,   18,    0
     9,19820816,    0,    0
     9,19820817,    0,    0
     9,19820818,    0,    0
     9,19820819,    0,    0
     9,19820820,   15,    0
     9,19820821,    0,    0
     9,19820822,    0,    0
     9,19820823,    0,    0
     9,19820824,    0,    0
     9,19820825,    0,    0
     9,19820826,   82,    0
     9,19820827,  243,    0
     9,19820828,    0,    0
     9,19820829,    0,    0
     9,19820830,    0,    0
     9,19820831,    0,    0
     9,19820901,    0,    0
     9,19820902,    0,    0
     9,19820903,    0,    0
     9,19820904,    0,    0
     9,19820905,    0,    0
     9,19820906,   12,    0
     9,19820907,    2,    0
     9,19820908,    0,    0
     9,19820909,    0,    0
     9,19820910,    0,    0
     9,19820911,    0,    0
     9,19820912,    0,    0
     9,19820913,    0,    0
     9,19820914,    0,    0
     9,19820915,    0,    0
     9,19820916,    1,    0
     9,19820917,    0,    0
     9,19820918,    0,    0
     9,19820919,   28,    0
     9,19820920,    6,    0
     9,19820921,    1,    0
     9,19820922,   46,    0
     9,19820923,    0,    0
     9,19820924,    0,    0
     9,19820925,  166,    0
     9,19820926,   68,    0
     9,19820927,    0,    0
     9,19820928,    0,    0
     9,19820929,  124,    0
     9,19820930,    8,    0
     9,19821001,    0,    0
     9,19821002,    0,    0
     9,19821003,    0,    0
     9,19821004,   48,    0
     9,19821005,  105,    0
     9,19821006,  178,    0
     9,19821007,    2,    0
     9,19821008,   27,    0
     9,19821009,    4,    0
     9,19821010,    2,    0
     9,19821011,   78,    0
     9,19821012,  261,    0
     9,19821013,   93,    0
     9,19821014,  136,    0
     9,19821015,   24,    0
     9,19821016,    1,    0
     9,19821017,    0,    0
     9,19821018,   21,    0
     9,19821019,    0,    0
     9,19821020,    0,    0
     9,19821021,    2,    0
     9,19821022,  184,    0
     9,19821023,   79,    0
     9,19821024,    0,    0
     9,19821025,   88,    0
     9,19821026,    7,    0
     9,19821027,   12,    0
     9,19821028,    0,    0
     9,19821029,    0,    0
     9,19821030,    0,    0
     9,19821031,    0,    0
     9,19821101,    0,    0
     9,19821102,    0,    0
     9,19821103,    0,    0
     9,19821104,    0,    0
     9,19821105,    0,    0
     9,19821106,    0,    0
     9,19821107,    0,    0
     9,19821108,    0,    0
     9,19821109,    4,    0
     9,19821110,    0,    0
     9,19821111,    0,    0
     9,19821112,   96,    0
     9,19821113,   95,    0
     9,19821114,   56,    0
     9,19821115,   67,    0
     9,19821116,   14,    0
     9,19821117,    0,    0
     9,19821118,    1,    0
     9,19821119,    5,    0
     9,19821120,    0,    0
     9,19821121,    0,    0
     9,19821122,    0,    0
     9,19821123,    8,    0
     9,19821124,    2,    0
     9,19821125,    0,    0
     9,19821126,   72,    0
     9,19821127,    0,    0
     9,19821128,    0,    0
     9,19821129,    0,    0
     9,19821130,    0,    0
     9,19821201,    0,    0
     9,19821202,    0,    0
     9,19821203,    0,    0
     9,19821204,    0,    0
     9,19821205,    0,    0
     9,19821206,  215,    0
     9,19821207,   23,    0
     9,19821208,   63,    0
     9,19821209,    2,    0
     9,19821210,  241,    0
     9,19821211,  121,    0
     9,19821212,   16,    0
     9,19821213,   43,    0
     9,19821214,    6,    0
     9,19821215,   58,    0
     9,19821216,    0,    0
     9,19821217,   89,    0
     9,19821218,   21,    0
     9,19821219,    0,    0
     9,19821220,   75,    0
     9,19821221,    6,    0
     9,19821222,   41,    0
     9,19821223,    1,    0
     9,19821224,    7,    0
     9,19821225,    4,    0
     9,19821226,    4,    0
     9,19821227,    0,    0
     9,19821228,    0,    0
     9,19821229,    0,    0
     9,19821230,    0,    0
     9,19821231,    0,    0
     9,19830101,    0,    0
     9,19830102,    0,    0
     9,19830103,    0,    0
     9,19830104,    0,    0
     9,19830105,    0,    0
     9,19830106,    0,    0
     9,19830107,    3,    0
     9,19830108,    3,    0
     9,19830109,    0,    0
     9,19830110,    0,    0
     9,19830111,    0,    0
     9,19830112,    0,    0
     9,19830113,   26,    0
     9,19830114,   10,    0
     9,19830115,   33,    0
     9,19830116,   14,    0
     9,19830117,    0,    0
     9,19830118,    4,    0
     9,19830119,   11,    0
     9,19830120,    0,    0
     9,19830121,    0,    0
     9,19830122,    0,    0
     9,19830123,    0,    0
     9,19830124,    0,    0
     9,19830125,    0,    0
     9,19830126,    0,    0
     9,19830127,    0,    0
     9,19830128,    0,    0
     9,19830129,    0,    0
     9,19830130,   27,    0
     9,19830131,    0,    0
     9,19830201,   21,    0
     9,19830202,    0,    0
     9,19830203,    0,    0
     9,19830204,    7,    0
     9,19830205,   92,    0
     9,19830206,   77,    0
     9,19830207,    1,    0
     9,19830208,    0,    0
     9,19830209,    3,    0
     9,19830210,   10,    0
     9,19830211,    1,    0
     9,19830212,    0,    0
     9,19830213,    0,    0
     9,19830214,    0,    0
     9,19830215,  122,    0
     9,19830216,    8,    0
     9,19830217,    0,    0
     9,19830218,    0,    0
     9,19830219,    0,    0
     9,19830220,    0,    0
     9,19830221,    0,    0
     9,19830222,    8,    0
     9,19830223,   23,    0
     9,19830224,   32,    0
     9,19830225,  106,    0
     9,19830226,   35,    0
     9,19830227,   37,    0
     9,19830228,   48,    0
     9,19830301,    5,    0
     9,19830302,    0,    0
     9,19830303,    0,    0
     9,19830304,    0,    0
     9,19830305,    0,    0
     9,19830306,    0,    0
     9,19830307,    0,    0
     9,19830308,    0,    0
     9,19830309,    0,    0
     9,19830310,    0,    0
     9,19830311,    0,    0
     9,19830312,    0,    0
     9,19830313,    1,    0
     9,19830314,  117,    0
     9,19830315,   31,    0
     9,19830316,    0,    0
     9,19830317,   14,    0
     9,19830318,    0,    0
     9,19830319,    0,    0
     9,19830320,    0,    0
     9,19830321,    0,    0
     9,19830322,    7,    0
     9,19830323,    0,    0
     9,19830324,   51,    0
     9,19830325,   49,    0
     9,19830326,   11,    0
     9,19830327,   39,    0
     9,19830328,   10,    0
     9,19830329,    0,    0
     9,19830330,    0,    0
     9,19830331,   10,    0
     9,19830401,   47,    0
     9,19830402,    6,    0
     9,19830403,   44,    0
     9,19830404,   60,    0
     9,19830405,   27,    0
     9,19830406,    0,    0
     9,19830407,    0,    0
     9,19830408,    0,    0
     9,19830409,    0,    0
     9,19830410,    4,    0
     9,19830411,   34,    0
     9,19830412,    6,    0
     9,19830413,    0,    0
     9,19830414,    0,    0
     9,19830415,    0,    0
     9,19830416,    0,    0
     9,19830417,    7,    0
     9,19830418,  134,    0
     9,19830419,    0,    0
     9,19830420,    0,    0
     9,19830421,   22,    0
     9,19830422,    0,    0
     9,19830423,   24,    0
     9,19830424,    4,    0
     9,19830425,    2,    0
     9,19830426,   32,    0
     9,19830427,    0,    0
     9,19830428,  129,    0
     9,19830429,    0,    0
     9,19830430,   10,    0
     9,19830501,   12,    0
     9,19830502,    0,    0
     9,19830503,    0,    0
     9,19830504,    0,    0
     9,19830505,    0,    0
     9,19830506,   79,    0
     9,19830507,  114,    0
     9,19830508,    7,    0
     9,19830509,   11,    0
     9,19830510,    2,    0
     9,19830511,    0,    0
     9,19830512,    0,    0
     9,19830513,    4,    0
     9,19830514,   28,    0
     9,19830515,    0,    0
     9,19830516,   14,    0
     9,19830517,    0,    0
     9,19830518,  121,    0
     9,19830519,    0,    0
     9,19830520,  157,    0
     9,19830521,    9,    0
     9,19830522,   88,    0
     9,19830523,   35,    0
     9,19830524,   64,    0
     9,19830525,   10,    0
     9,19830526,    0,    0
     9,19830527,    0,    0
     9,19830528,    0,    0
     9,19830529,    0,    0
     9,19830530,    0,    0
     9,19830531,    0,    0
     9,19830601,  141,    0
     9,19830602,    0,    0
     9,19830603,    0,    0
     9,19830604,    0,    0
     9,19830605,    0,    0
     9,19830606,    0,    0
     9,19830607,    0,    0
     9,19830608,    2,    0
     9,19830609,    2,    0
     9,19830610,    1,    0
     9,19830611,    0,    0
     9,19830612,    0,    0
     9,19830613,    0,    0
     9,19830614,    0,    0
     9,19830615,    0,    0
     9,19830616,   42,    0
     9,19830617,   46,    0
     9,19830618,    0,    0
     9,19830619,    0,    0
     9,19830620,   33,    0
     9,19830621,    1,    0
     9,19830622,    0,    0
     9,19830623,    0,    0
     9,19830624,   35,    0
     9,19830625,   40,    0
     9,19830626,   45,    0
     9,19830627,   29,    0
     9,19830628,    0,    0
     9,19830629,    0,    0
     9,19830630,    0,    0
     9,19830701,    0,    0
     9,19830702,    0,    0
     9,19830703,    1,    0
     9,19830704,    0,    0
     9,19830705,    7,    0
     9,19830706,  288,    0
     9,19830707,    0,    0
     9,19830708,    0,    0
     9,19830709,    0,    0
     9,19830710,    0,    0
     9,19830711,    0,    0
     9,19830712,    0,    0
     9,19830713,    0,    0
     9,19830714,    0,    0
     9,19830715,    0,    0
     9,19830716,    0,    0
     9,19830717,    0,    0
     9,19830718,    0,    0
     9,19830719,    0,    0
     9,19830720,    0,    0
     9,19830721,    0,    0
     9,19830722,    0,    0
     9,19830723,    0,    0
     9,19830724,    0,    0
     9,19830725,    0,    0
     9,19830726,    0,    0
     9,19830727,    0,    0
     9,19830728,    0,    0
     9,19830729,    0,    0
     9,19830730,    0,    0
     9,19830731,    0,    0
     9,19830801,    0,    0
     9,19830802,    0,    0
     9,19830803,    0,    0
     9,19830804,    0,    0
     9,19830805,    0,    0
     9,19830806,    0,    0
     9,19830807,    0,    0
     9,19830808,    0,    0
     9,19830809,    0,    0
     9,19830810,    2,    0
     9,19830811,    0,    0
     9,19830812,    1,    0
     9,19830813,    0,    0
     9,19830814,    0,    0
     9,19830815,    0,    0
     9,19830816,  263,    0
     9,19830817,    0,    0
     9,19830818,   10,    0
     9,19830819,  130,    0
     9,19830820,   34,    0
     9,19830821,   11,    0
     9,19830822,  101,    0
     9,19830823,   42,    0
     9,19830824,   44,    0
     9,19830825,    0,    0
     9,19830826,  566,    0
     9,19830827,   41,    0
     9,19830828,  228,    0
     9,19830829,    0,    0
     9,19830830,   36,    0
     9,19830831,   10,    0
     9,19830901,   37,    0
     9,19830902,    0,    0
     9,19830903,    0,    0
     9,19830904,    0,    0
     9,19830905,    0,    0
     9,19830906,    0,    0
     9,19830907,    0,    0
     9,19830908,    3,    0
     9,19830909,    2,    0
     9,19830910,    2,    0
     9,19830911,   23,    0
     9,19830912,    0,    0
     9,19830913,    0,    0
     9,19830914,    0,    0
     9,19830915,    0,    0
     9,19830916,   90,    0
     9,19830917,    2,    0
     9,19830918,    0,    0
     9,19830919,    0,    0
     9,19830920,    0,    0
     9,19830921,    0,    0
     9,19830922,    0,    0
     9,19830923,    0,    0
     9,19830924,    0,    0
     9,19830925,    0,    0
     9,19830926,    0,    0
     9,19830927,    0,    0
     9,19830928,    0,    0
     9,19830929,    0,    0
     9,19830930,    0,    0
     9,19831001,    0,    0
     9,19831002,    0,    0
     9,19831003,    0,    0
     9,19831004,    0,    0
     9,19831005,    0,    0
     9,19831006,    0,    0
     9,19831007,    8,    0
     9,19831008,    0,    0
     9,19831009,    0,    0
     9,19831010,    3,    0
     9,19831011,    6,    0
     9,19831012,    0,    0
     9,19831013,   44,    0
     9,19831014,   68,    0
     9,19831015,    0,    0
     9,19831016,   48,    0
     9,19831017,   12,    0
     9,19831018,    0,    0
     9,19831019,    0,    0
     9,19831020,    0,    0
     9,19831021,    0,    0
     9,19831022,    0,    0
     9,19831023,    0,    0
     9,19831024,    0,    0
     9,19831025,    0,    0
     9,19831026,    0,    0
     9,19831027,    0,    0
     9,19831028,    0,    0
     9,19831029,   82,    0
     9,19831030,   56,    0
     9,19831031,    1,    0
     9,19831101,    0,    0
     9,19831102,    0,    0
     9,19831103,    0,    0
     9,19831104,    0,    0
     9,19831105,    0,    0
     9,19831106,    0,    0
     9,19831107,    1,    0
     9,19831108,    0,    0
     9,19831109,    0,    0
     9,19831110,    0,    0
     9,19831111,    0,    0
     9,19831112,    0,    0
     9,19831113,    0,    0
     9,19831114,   42,    0
     9,19831115,   10,    0
     9,19831116,    0,    0
     9,19831117,    0,    0
     9,19831118,    0,    0
     9,19831119,    0,    0
     9,19831120,    6,    0
     9,19831121,    0,    0
     9,19831122,    0,    0
     9,19831123,    1,    0
     9,19831124,   16,    0
     9,19831125,    0,    0
     9,19831126,    7,    0
     9,19831127,  114,    0
     9,19831128,   34,    0
     9,19831129,   48,    0
     9,19831130,    2,    0
     9,19831201,    0,    0
     9,19831202,    0,    0
     9,19831203,    0,    0
     9,19831204,    0,    0
     9,19831205,    0,    0
     9,19831206,    0,    0
     9,19831207,    0,    0
     9,19831208,    0,    0
     9,19831209,   26,    0
     9,19831210,    6,    0
     9,19831211,    6,    0
     9,19831212,  124,    0
     9,19831213,    0,    0
     9,19831214,    0,    0
     9,19831215,    0,    0
     9,19831216,  165,    0
     9,19831217,    0,    0
     9,19831218,   24,    0
     9,19831219,    0,    0
     9,19831220,   26,    0
     9,19831221,   45,    0
     9,19831222,   97,    0
     9,19831223,    0,    0
     9,19831224,    0,    0
     9,19831225,    0,    0
     9,19831226,    0,    0
     9,19831227,    0,    0
     9,19831228,    0,    0
     9,19831229,    0,    0
     9,19831230,    8,    0
     9,19831231,    4,    0
     9,19840101,    0,    0
     9,19840102,    0,    0
     9,19840103,   80,    0
     9,19840104,   15,    0
     9,19840105,    5,    0
     9,19840106,   40,    0
     9,19840107,   75,    0
     9,19840108,    0,    0
     9,19840109,    0,    0
     9,19840110,    0,    0
     9,19840111,    9,    0
     9,19840112,   83,    0
     9,19840113,   10,    0
     9,19840114,   15,    0
     9,19840115,   27,    0
     9,19840116,    0,    0
     9,19840117,    9,    0
     9,19840118,   26,    0
     9,19840119,  100,    0
     9,19840120,   25,    0
     9,19840121,   44,    0
     9,19840122,   97,    0
     9,19840123,   68,    0
     9,19840124,   98,    0
     9,19840125,    4,    0
     9,19840126,    0,    0
     9,19840127,    1,    0
     9,19840128,    0,    0
     9,19840129,   45,    0
     9,19840130,   84,    0
     9,19840131,   66,    0
     9,19840201,   53,    0
     9,19840202,    7,    0
     9,19840203,   84,    0
     9,19840204,   16,    0
     9,19840205,    1,    0
     9,19840206,    0,    0
     9,19840207,   92,    0
     9,19840208,   34,    0
     9,19840209,    0,    0
     9,19840210,    0,    0
     9,19840211,    0,    0
     9,19840212,    0,    0
     9,19840213,    0,    0
     9,19840214,    0,    0
     9,19840215,    0,    0
     9,19840216,    0,    0
     9,19840217,    0,    0
     9,19840218,    0,    0
     9,19840219,   29,    0
     9,19840220,    0,    0
     9,19840221,   61,    0
     9,19840222,   15,    0
     9,19840223,   20,    0
     9,19840224,    1,    0
     9,19840225,    4,    0
     9,19840226,    0,    0
     9,19840227,    0,    0
     9,19840228,    0,    0
     9,19840229,    0,    0
     9,19840301,    2,    0
     9,19840302,   26,    0
     9,19840303,    0,    0
     9,19840304,    0,    0
     9,19840305,    0,    0
     9,19840306,    0,    0
     9,19840307,    0,    0
     9,19840308,    0,    0
     9,19840309,    0,    0
     9,19840310,    0,    0
     9,19840311,    0,    0
     9,19840312,    0,    0
     9,19840313,    0,    0
     9,19840314,   32,    0
     9,19840315,   57,    0
     9,19840316,   59,    0
     9,19840317,    0,    0
     9,19840318,    0,    0
     9,19840319,    0,    0
     9,19840320,    0,    0
     9,19840321,   57,    0
     9,19840322,    5,    0
     9,19840323,    0,    0
     9,19840324,   80,    0
     9,19840325,   13,    0
     9,19840326,    0,    0
     9,19840327,    0,    0
     9,19840328,   51,    0
     9,19840329,   16,    0
     9,19840330,    0,    0
     9,19840331,   64,    0
     9,19840401,   41,    0
     9,19840402,    0,    0
     9,19840403,    0,    0
     9,19840404,  202,    0
     9,19840405,   25,    0
     9,19840406,    0,    0
     9,19840407,    0,    0
     9,19840408,    0,    0
     9,19840409,    0,    0
     9,19840410,    0,    0
     9,19840411,    0,    0
     9,19840412,    0,    0
     9,19840413,    0,    0
     9,19840414,    0,    0
     9,19840415,    6,    0
     9,19840416,    0,    0
     9,19840417,    0,    0
     9,19840418,    0,    0
     9,19840419,    0,    0
     9,19840420,    0,    0
     9,19840421,    0,    0
     9,19840422,    0,    0
     9,19840423,    0,    0
     9,19840424,    0,    0
     9,19840425,    0,    0
     9,19840426,    0,    0
     9,19840427,    0,    0
     9,19840428,    0,    0
     9,19840429,    0,    0
     9,19840430,    0,    0
     9,19840501,    2,    0
     9,19840502,   44,    0
     9,19840503,    0,    0
     9,19840504,    0,    0
     9,19840505,    4,    0
     9,19840506,   90,    0
     9,19840507,    0,    0
     9,19840508,    0,    0
     9,19840509,    0,    0
     9,19840510,    0,    0
     9,19840511,   23,    0
     9,19840512,   53,    0
     9,19840513,    1,    0
     9,19840514,    2,    0
     9,19840515,  152,    0
     9,19840516,   51,    0
     9,19840517,    3,    0
     9,19840518,  263,    0
     9,19840519,    6,    0
     9,19840520,   16,    0
     9,19840521,   75,    0
     9,19840522,   15,    0
     9,19840523,   16,    0
     9,19840524,  174,    0
     9,19840525,   54,    0
     9,19840526,  105,    0
     9,19840527,   67,    0
     9,19840528,   16,    0
     9,19840529,    0,    0
     9,19840530,    0,    0
     9,19840531,    0,    0
     9,19840601,   13,    0
     9,19840602,  145,    0
     9,19840603,   50,    0
     9,19840604,   74,    0
     9,19840605,   69,    0
     9,19840606,   52,    0
     9,19840607,    0,    0
     9,19840608,    9,    0
     9,19840609,    0,    0
     9,19840610,   21,    0
     9,19840611,    0,    0
     9,19840612,    0,    0
     9,19840613,    0,    0
     9,19840614,    0,    0
     9,19840615,    0,    0
     9,19840616,    0,    0
     9,19840617,    0,    0
     9,19840618,    0,    0
